datetime,temperature_2m,relative_humidity_2m,precipitation,snowfall,pressure_msl,wind_speed_10m,wind_gusts_10m,source
2024-07-16 06:00:00,13.6,85,0.0,0.0,1017.3,1.5,6.1,era5
2024-07-16 07:00:00,15.0,76,0.0,0.0,1017.0,1.0,6.8,era5
2024-07-16 08:00:00,16.4,69,0.0,0.0,1016.9,1.5,7.9,era5
2024-07-16 09:00:00,17.1,64,0.0,0.0,1016.9,6.8,18.7,era5
2024-07-16 10:00:00,17.1,66,0.0,0.0,1017.0,8.3,23.0,era5
2024-07-16 11:00:00,17.0,66,0.0,0.0,1016.9,6.5,22.7,era5
2024-07-16 12:00:00,17.4,63,0.0,0.0,1016.9,6.5,19.1,era5
2024-07-16 13:00:00,18.2,56,0.0,0.0,1016.7,6.2,19.4,era5
2024-07-16 14:00:00,18.2,55,0.0,0.0,1016.6,6.5,19.4,era5
2024-07-16 15:00:00,18.3,54,0.0,0.0,1016.4,6.6,19.4,era5
2024-07-16 16:00:00,20.3,50,0.0,0.0,1015.9,6.2,19.8,era5
2024-07-16 17:00:00,20.4,50,0.0,0.0,1015.6,5.8,18.0,era5
2024-07-16 18:00:00,19.9,54,0.0,0.0,1015.3,5.8,16.9,era5
2024-07-16 19:00:00,19.0,60,0.0,0.0,1015.5,5.9,15.5,era5
2024-07-16 20:00:00,17.6,71,0.0,0.0,1015.5,5.4,14.4,era5
2024-07-16 21:00:00,16.6,75,0.0,0.0,1015.4,4.5,11.5,era5
2024-07-16 22:00:00,16.0,77,0.0,0.0,1015.2,4.9,7.9,era5
2024-07-16 23:00:00,14.7,85,0.0,0.0,1015.3,6.0,7.6,era5
2024-07-17 00:00:00,13.9,85,0.0,0.0,1015.3,7.6,9.4,era5
2024-07-17 01:00:00,15.3,76,0.0,0.0,1015.4,5.9,9.4,era5
2024-07-17 02:00:00,15.3,77,0.0,0.0,1015.2,4.4,7.2,era5
2024-07-17 03:00:00,14.7,81,0.0,0.0,1015.1,6.3,8.3,era5
2024-07-17 04:00:00,12.7,94,0.0,0.0,1015.1,5.6,7.6,era5
2024-07-17 05:00:00,14.5,90,0.0,0.0,1015.4,4.5,7.9,era5
2024-07-17 06:00:00,16.0,86,0.0,0.0,1015.6,6.0,10.8,era5
2024-07-17 07:00:00,18.0,80,0.0,0.0,1015.5,4.0,11.2,era5
2024-07-17 08:00:00,19.8,72,0.0,0.0,1015.6,5.0,13.7,era5
2024-07-17 09:00:00,21.3,65,0.0,0.0,1015.5,6.0,16.9,era5
2024-07-17 10:00:00,22.5,59,0.0,0.0,1015.5,6.8,18.4,era5
2024-07-17 11:00:00,23.4,53,0.0,0.0,1015.3,6.8,18.7,era5
2024-07-17 12:00:00,24.1,49,0.0,0.0,1015.2,7.4,19.8,era5
2024-07-17 13:00:00,24.8,45,0.0,0.0,1015.3,7.8,21.2,era5
2024-07-17 14:00:00,24.6,46,0.0,0.0,1015.3,8.6,22.3,era5
2024-07-17 15:00:00,25.0,45,0.0,0.0,1015.1,8.8,23.4,era5
2024-07-17 16:00:00,25.5,43,0.0,0.0,1014.8,8.2,23.4,era5
2024-07-17 17:00:00,25.3,45,0.0,0.0,1014.8,6.8,21.2,era5
2024-07-17 18:00:00,24.9,47,0.0,0.0,1014.8,7.2,18.4,era5
2024-07-17 19:00:00,24.2,55,0.0,0.0,1014.7,5.7,17.6,era5
2024-07-17 20:00:00,22.9,69,0.0,0.0,1014.7,4.1,11.5,era5
2024-07-17 21:00:00,21.5,77,0.0,0.0,1014.8,4.7,9.0,era5
2024-07-17 22:00:00,19.9,76,0.0,0.0,1015.0,5.7,9.7,era5
2024-07-17 23:00:00,18.2,77,0.0,0.0,1015.1,5.7,10.1,era5
2024-07-18 00:00:00,17.3,80,0.0,0.0,1015.1,7.6,11.9,era5
2024-07-18 01:00:00,17.3,82,0.0,0.0,1015.2,10.3,17.6,era5
2024-07-18 02:00:00,16.8,87,0.0,0.0,1015.2,7.6,16.9,era5
2024-07-18 03:00:00,16.3,90,0.0,0.0,1015.6,7.9,13.0,era5
2024-07-18 04:00:00,16.2,93,0.0,0.0,1015.8,7.5,13.0,era5
2024-07-18 05:00:00,16.7,94,0.0,0.0,1015.9,6.9,13.3,era5
2024-07-18 06:00:00,18.1,89,0.0,0.0,1016.0,5.2,13.7,era5
2024-07-18 07:00:00,19.3,85,0.0,0.0,1015.9,3.4,12.6,era5
2024-07-18 08:00:00,20.5,80,0.0,0.0,1015.9,4.2,14.0,era5
2024-07-18 09:00:00,21.7,74,0.0,0.0,1015.9,5.5,16.6,era5
2024-07-18 10:00:00,22.6,70,0.0,0.0,1015.6,6.1,18.7,era5
2024-07-18 11:00:00,23.4,67,0.0,0.0,1015.5,6.6,20.5,era5
2024-07-18 12:00:00,24.0,64,0.1,0.0,1015.4,5.9,20.2,era5
2024-07-18 13:00:00,24.4,60,0.0,0.0,1015.3,6.3,20.5,era5
2024-07-18 14:00:00,23.5,64,1.3,0.0,1015.2,9.2,25.6,era5
2024-07-18 15:00:00,21.3,77,0.6,0.0,1015.3,4.0,26.3,era5
2024-07-18 16:00:00,22.8,73,0.1,0.0,1015.0,5.6,18.4,era5
2024-07-18 17:00:00,22.5,75,0.0,0.0,1015.1,7.8,22.0,era5
2024-07-18 18:00:00,20.9,80,0.9,0.0,1015.3,8.2,22.7,era5
2024-07-18 19:00:00,20.5,83,0.0,0.0,1015.2,3.6,21.2,era5
2024-07-18 20:00:00,20.1,84,0.0,0.0,1014.9,5.5,14.8,era5
2024-07-18 21:00:00,18.8,91,0.0,0.0,1015.1,5.1,14.4,era5
2024-07-18 22:00:00,18.2,92,0.0,0.0,1015.2,3.8,10.1,era5
2024-07-18 23:00:00,16.9,95,0.0,0.0,1015.2,4.4,6.8,era5
2024-07-19 00:00:00,16.2,94,0.0,0.0,1015.3,4.7,7.6,era5
2024-07-19 01:00:00,15.5,94,0.0,0.0,1015.4,5.1,8.3,era5
2024-07-19 02:00:00,15.6,93,0.0,0.0,1015.5,5.0,8.6,era5
2024-07-19 03:00:00,15.1,91,0.0,0.0,1015.3,4.6,8.6,era5
2024-07-19 04:00:00,15.6,92,0.0,0.0,1015.7,4.6,9.7,era5
2024-07-19 05:00:00,15.8,91,0.0,0.0,1015.7,1.5,6.5,era5
2024-07-19 06:00:00,16.1,95,0.1,0.0,1015.6,5.1,11.2,era5
2024-07-19 07:00:00,17.4,89,0.0,0.0,1015.5,6.9,17.3,era5
2024-07-19 08:00:00,18.6,82,0.0,0.0,1015.2,10.0,23.8,era5
2024-07-19 09:00:00,19.7,75,0.0,0.0,1015.2,8.7,23.8,era5
2024-07-19 10:00:00,20.3,69,0.0,0.0,1014.9,9.0,23.8,era5
2024-07-19 11:00:00,21.3,61,0.0,0.0,1014.7,9.2,24.8,era5
2024-07-19 12:00:00,22.3,57,0.0,0.0,1014.7,10.5,27.0,era5
2024-07-19 13:00:00,22.7,54,0.0,0.0,1014.6,11.8,29.2,era5
2024-07-19 14:00:00,23.0,53,0.0,0.0,1014.5,10.6,29.2,era5
2024-07-19 15:00:00,22.5,54,0.1,0.0,1014.4,8.7,26.6,era5
2024-07-19 16:00:00,22.0,58,0.3,0.0,1014.6,10.5,27.7,era5
2024-07-19 17:00:00,21.8,61,0.1,0.0,1014.6,9.5,25.9,era5
2024-07-19 18:00:00,21.5,62,0.2,0.0,1014.6,8.7,24.1,era5
2024-07-19 19:00:00,20.8,68,0.1,0.0,1014.7,6.0,21.2,era5
2024-07-19 20:00:00,20.1,77,0.0,0.0,1014.8,3.3,14.0,era5
2024-07-19 21:00:00,19.2,85,0.0,0.0,1014.9,3.6,7.6,era5
2024-07-19 22:00:00,18.1,89,0.0,0.0,1014.9,4.5,7.2,era5
2024-07-19 23:00:00,17.2,90,0.0,0.0,1014.8,6.6,10.8,era5
2024-07-20 00:00:00,16.4,92,0.0,0.0,1015.0,9.4,15.1,era5
2024-07-20 01:00:00,15.9,89,0.0,0.0,1015.5,12.3,23.4,era5
2024-07-20 02:00:00,14.7,92,0.0,0.0,1015.9,8.6,23.4,era5
2024-07-20 03:00:00,14.0,91,0.0,0.0,1016.3,7.4,15.1,era5
2024-07-20 04:00:00,12.9,92,0.0,0.0,1017.0,6.2,10.8,era5
2024-07-20 05:00:00,12.7,88,0.0,0.0,1017.3,5.6,13.7,era5
2024-07-20 06:00:00,13.0,85,0.0,0.0,1017.6,4.0,13.7,era5
2024-07-20 07:00:00,14.0,79,0.0,0.0,1017.6,2.9,11.9,era5
2024-07-20 08:00:00,15.3,71,0.0,0.0,1017.4,2.3,11.5,era5
2024-07-20 09:00:00,16.7,65,0.0,0.0,1017.2,2.9,12.2,era5
2024-07-20 10:00:00,18.2,60,0.0,0.0,1017.0,3.6,14.4,era5
2024-07-20 11:00:00,19.4,58,0.0,0.0,1016.9,3.6,15.1,era5
2024-07-20 12:00:00,20.5,53,0.0,0.0,1017.0,2.6,14.8,era5
2024-07-20 13:00:00,21.5,47,0.0,0.0,1017.0,2.9,14.0,era5
2024-07-20 14:00:00,22.1,44,0.0,0.0,1016.8,2.6,14.0,era5
2024-07-20 15:00:00,22.5,43,0.0,0.0,1016.6,3.4,14.4,era5
2024-07-20 16:00:00,22.2,48,0.0,0.0,1016.6,4.0,16.9,era5
2024-07-20 17:00:00,22.2,48,0.0,0.0,1016.4,4.0,15.1,era5
2024-07-20 18:00:00,21.8,51,0.0,0.0,1016.4,5.1,15.1,era5
2024-07-20 19:00:00,20.9,57,0.0,0.0,1016.6,7.1,17.6,era5
2024-07-20 20:00:00,19.5,63,0.0,0.0,1017.0,7.9,18.4,era5
2024-07-20 21:00:00,17.7,72,0.0,0.0,1017.1,5.1,15.8,era5
2024-07-20 22:00:00,16.4,77,0.0,0.0,1017.3,4.7,8.6,era5
2024-07-20 23:00:00,14.7,84,0.0,0.0,1017.5,7.7,10.1,era5
2024-07-21 00:00:00,15.1,77,0.0,0.0,1017.9,6.8,10.4,era5
2024-07-21 01:00:00,16.0,72,0.0,0.0,1017.9,5.0,8.6,era5
2024-07-21 02:00:00,15.8,72,0.0,0.0,1018.0,4.0,6.1,era5
2024-07-21 03:00:00,15.3,75,0.0,0.0,1018.3,1.8,5.0,era5
2024-07-21 04:00:00,14.0,82,0.0,0.0,1018.9,0.4,1.4,era5
2024-07-21 05:00:00,12.9,92,0.0,0.0,1018.9,1.1,2.9,era5
2024-07-21 06:00:00,14.2,91,0.0,0.0,1018.8,1.8,5.4,era5
2024-07-21 07:00:00,16.1,81,0.0,0.0,1018.9,0.4,6.1,era5
2024-07-21 08:00:00,18.1,66,0.0,0.0,1018.9,0.8,7.2,era5
2024-07-21 09:00:00,19.5,59,0.0,0.0,1018.8,1.8,10.1,era5
2024-07-21 10:00:00,20.6,56,0.0,0.0,1018.8,3.2,13.0,era5
2024-07-21 11:00:00,21.3,54,0.0,0.0,1018.8,4.7,15.5,era5
2024-07-21 12:00:00,21.7,54,0.0,0.0,1018.6,6.1,19.1,era5
2024-07-21 13:00:00,22.0,52,0.0,0.0,1018.5,7.2,21.6,era5
2024-07-21 14:00:00,22.4,51,0.0,0.0,1018.2,7.2,22.0,era5
2024-07-21 15:00:00,22.7,50,0.0,0.0,1018.0,7.2,21.2,era5
2024-07-21 16:00:00,23.5,46,0.0,0.0,1017.7,6.9,19.8,era5
2024-07-21 17:00:00,23.0,48,0.0,0.0,1017.4,9.0,23.4,era5
2024-07-21 18:00:00,21.9,53,0.0,0.0,1017.5,9.7,24.1,era5
2024-07-21 19:00:00,20.7,57,0.0,0.0,1017.7,9.7,24.1,era5
2024-07-21 20:00:00,19.5,56,0.0,0.0,1017.8,8.9,22.3,era5
2024-07-21 21:00:00,18.0,55,0.0,0.0,1017.9,8.0,18.7,era5
2024-07-21 22:00:00,16.6,55,0.0,0.0,1018.1,8.1,15.5,era5
2024-07-21 23:00:00,15.7,56,0.0,0.0,1018.3,7.3,14.4,era5
2024-07-22 00:00:00,14.3,65,0.0,0.0,1018.2,6.2,11.9,era5
2024-07-22 01:00:00,13.6,67,0.0,0.0,1018.4,7.2,10.4,era5
2024-07-22 02:00:00,13.2,67,0.0,0.0,1018.4,7.5,11.2,era5
2024-07-22 03:00:00,12.4,72,0.0,0.0,1018.5,8.2,11.9,era5
2024-07-22 04:00:00,11.9,77,0.0,0.0,1018.7,8.6,12.2,era5
2024-07-22 05:00:00,13.2,78,0.0,0.0,1018.8,5.2,11.5,era5
2024-07-22 06:00:00,14.5,78,0.0,0.0,1019.0,6.2,10.8,era5
2024-07-22 07:00:00,15.8,76,0.0,0.0,1019.2,4.7,13.3,era5
2024-07-22 08:00:00,17.2,71,0.0,0.0,1019.1,6.5,17.6,era5
2024-07-22 09:00:00,18.5,64,0.0,0.0,1018.9,6.5,19.1,era5
2024-07-22 10:00:00,19.7,55,0.0,0.0,1018.8,7.2,20.5,era5
2024-07-22 11:00:00,20.8,48,0.0,0.0,1018.8,8.0,22.3,era5
2024-07-22 12:00:00,21.7,42,0.0,0.0,1018.8,8.4,23.8,era5
2024-07-22 13:00:00,22.3,39,0.0,0.0,1018.7,9.3,25.2,era5
2024-07-22 14:00:00,22.7,38,0.0,0.0,1018.5,10.0,26.6,era5
2024-07-22 15:00:00,22.9,38,0.0,0.0,1018.3,10.0,26.6,era5
2024-07-22 16:00:00,23.7,38,0.0,0.0,1018.1,10.6,27.4,era5
2024-07-22 17:00:00,23.4,40,0.0,0.0,1018.0,10.5,26.6,era5
2024-07-22 18:00:00,22.8,46,0.0,0.0,1017.9,10.2,26.3,era5
2024-07-22 19:00:00,21.9,53,0.0,0.0,1018.1,10.0,24.5,era5
2024-07-22 20:00:00,20.5,60,0.0,0.0,1018.2,8.9,22.7,era5
2024-07-22 21:00:00,18.9,64,0.0,0.0,1018.3,8.6,18.4,era5
2024-07-22 22:00:00,17.4,66,0.0,0.0,1018.3,8.8,16.2,era5
2024-07-22 23:00:00,17.0,64,0.0,0.0,1018.5,9.0,14.4,era5
2024-07-23 00:00:00,15.6,71,0.0,0.0,1018.7,6.2,14.0,era5
2024-07-23 01:00:00,14.5,76,0.0,0.0,1018.6,8.1,11.2,era5
2024-07-23 02:00:00,13.8,80,0.0,0.0,1018.6,9.2,12.2,era5
2024-07-23 03:00:00,13.4,81,0.0,0.0,1018.6,9.2,12.2,era5
2024-07-23 04:00:00,13.1,83,0.0,0.0,1019.0,9.2,12.6,era5
2024-07-23 05:00:00,14.1,86,0.0,0.0,1019.0,8.0,12.2,era5
2024-07-23 06:00:00,16.5,78,0.0,0.0,1018.9,4.3,10.4,era5
2024-07-23 07:00:00,17.8,77,0.0,0.0,1018.9,4.4,11.5,era5
2024-07-23 08:00:00,19.3,72,0.0,0.0,1018.8,5.0,14.8,era5
2024-07-23 09:00:00,20.8,67,0.0,0.0,1018.4,5.8,17.3,era5
2024-07-23 10:00:00,22.3,59,0.0,0.0,1018.3,6.5,19.4,era5
2024-07-23 11:00:00,23.4,51,0.0,0.0,1018.1,7.6,22.0,era5
2024-07-23 12:00:00,24.2,49,0.0,0.0,1017.9,8.7,24.1,era5
2024-07-23 13:00:00,24.9,48,0.0,0.0,1017.6,9.0,24.8,era5
2024-07-23 14:00:00,25.3,46,0.0,0.0,1017.3,9.7,26.3,era5
2024-07-23 15:00:00,25.6,45,0.0,0.0,1017.1,10.1,27.0,era5
2024-07-23 16:00:00,25.8,41,0.0,0.0,1016.8,11.2,28.4,era5
2024-07-23 17:00:00,25.5,42,0.0,0.0,1016.5,10.9,28.4,era5
2024-07-23 18:00:00,24.8,45,0.0,0.0,1016.3,11.4,27.4,era5
2024-07-23 19:00:00,23.8,50,0.0,0.0,1016.4,11.2,27.4,era5
2024-07-23 20:00:00,22.5,54,0.0,0.0,1016.4,8.4,24.8,era5
2024-07-23 21:00:00,20.8,54,0.0,0.0,1016.1,8.7,17.3,era5
2024-07-23 22:00:00,19.2,56,0.0,0.0,1016.0,7.8,16.2,era5
2024-07-23 23:00:00,18.1,59,0.0,0.0,1016.1,6.6,13.0,era5
2024-07-24 00:00:00,16.7,66,0.0,0.0,1016.1,7.1,10.8,era5
2024-07-24 01:00:00,15.7,71,0.0,0.0,1016.1,8.7,11.5,era5
2024-07-24 02:00:00,15.1,73,0.0,0.0,1016.1,9.7,12.6,era5
2024-07-24 03:00:00,14.8,74,0.0,0.0,1016.1,9.7,13.0,era5
2024-07-24 04:00:00,14.3,78,0.0,0.0,1016.1,9.1,13.7,era5
2024-07-24 05:00:00,15.1,81,0.0,0.0,1016.1,6.3,11.5,era5
2024-07-24 06:00:00,17.0,75,0.0,0.0,1016.1,5.1,8.6,era5
2024-07-24 07:00:00,18.6,73,0.0,0.0,1016.1,3.4,10.1,era5
2024-07-24 08:00:00,20.6,67,0.0,0.0,1015.9,4.0,13.0,era5
2024-07-24 09:00:00,22.4,61,0.0,0.0,1015.7,4.7,15.1,era5
2024-07-24 10:00:00,23.8,55,0.0,0.0,1015.2,6.1,18.7,era5
2024-07-24 11:00:00,24.9,50,0.0,0.0,1015.3,7.2,21.6,era5
2024-07-24 12:00:00,25.8,46,0.0,0.0,1015.3,8.3,23.8,era5
2024-07-24 13:00:00,26.3,43,0.0,0.0,1015.1,9.0,25.2,era5
2024-07-24 14:00:00,26.6,43,0.0,0.0,1014.9,10.1,27.4,era5
2024-07-24 15:00:00,26.6,43,0.0,0.0,1014.6,10.2,27.4,era5
2024-07-24 16:00:00,26.8,41,0.0,0.0,1014.4,8.5,26.3,era5
2024-07-24 17:00:00,26.7,42,0.0,0.0,1014.2,7.6,22.3,era5
2024-07-24 18:00:00,26.2,47,0.0,0.0,1014.3,10.7,25.9,era5
2024-07-24 19:00:00,25.1,50,0.0,0.0,1014.4,9.4,25.9,era5
2024-07-24 20:00:00,23.6,56,0.0,0.0,1014.4,8.4,21.2,era5
2024-07-24 21:00:00,22.0,63,0.0,0.0,1014.2,6.7,17.6,era5
2024-07-24 22:00:00,20.7,67,0.0,0.0,1014.4,9.0,13.0,era5
2024-07-24 23:00:00,19.7,69,0.0,0.0,1014.7,8.7,15.1,era5
2024-07-25 00:00:00,17.7,79,0.0,0.0,1014.8,7.7,13.7,era5
2024-07-25 01:00:00,17.2,80,0.0,0.0,1014.9,7.9,10.8,era5
2024-07-25 02:00:00,16.7,81,0.0,0.0,1014.8,8.0,11.2,era5
2024-07-25 03:00:00,18.0,74,0.0,0.0,1015.0,6.4,10.8,era5
2024-07-25 04:00:00,15.3,88,0.0,0.0,1015.5,5.9,11.9,era5
2024-07-25 05:00:00,16.4,85,0.0,0.0,1015.4,5.4,9.0,era5
2024-07-25 06:00:00,17.4,83,0.0,0.0,1015.5,5.7,11.5,era5
2024-07-25 07:00:00,18.7,76,0.0,0.0,1015.4,5.0,13.7,era5
2024-07-25 08:00:00,20.1,67,0.0,0.0,1015.5,6.5,18.0,era5
2024-07-25 09:00:00,21.4,61,0.0,0.0,1015.2,7.6,20.9,era5
2024-07-25 10:00:00,22.6,55,0.0,0.0,1015.0,8.3,23.4,era5
2024-07-25 11:00:00,23.5,51,0.0,0.0,1015.0,9.4,25.6,era5
2024-07-25 12:00:00,24.3,48,0.0,0.0,1014.8,10.5,28.1,era5
2024-07-25 13:00:00,24.6,45,0.0,0.0,1014.7,11.6,30.2,era5
2024-07-25 14:00:00,24.9,40,0.0,0.0,1014.4,12.4,31.7,era5
2024-07-25 15:00:00,25.0,38,0.0,0.0,1014.2,12.1,31.7,era5
2024-07-25 16:00:00,25.2,38,0.0,0.0,1013.8,11.8,29.9,era5
2024-07-25 17:00:00,24.7,41,0.0,0.0,1013.6,11.6,29.9,era5
2024-07-25 18:00:00,24.0,45,0.0,0.0,1013.7,11.2,28.8,era5
2024-07-25 19:00:00,23.1,48,0.0,0.0,1013.7,10.6,26.6,era5
2024-07-25 20:00:00,22.0,53,0.0,0.0,1013.6,9.0,24.1,era5
2024-07-25 21:00:00,20.4,59,0.0,0.0,1013.6,8.7,18.4,era5
2024-07-25 22:00:00,18.9,63,0.0,0.0,1013.7,8.8,15.8,era5
2024-07-25 23:00:00,18.1,65,0.0,0.0,1013.8,10.0,16.6,era5
2024-07-26 00:00:00,17.7,66,0.0,0.0,1014.0,10.2,16.6,era5
2024-07-26 01:00:00,17.1,69,0.0,0.0,1014.2,10.1,17.3,era5
2024-07-26 02:00:00,16.6,73,0.0,0.0,1014.2,10.2,16.9,era5
2024-07-26 03:00:00,16.1,78,0.0,0.0,1014.2,10.2,16.9,era5
2024-07-26 04:00:00,15.4,84,0.0,0.0,1014.6,10.1,18.0,era5
2024-07-26 05:00:00,15.7,84,0.0,0.0,1014.6,9.3,17.3,era5
2024-07-26 06:00:00,16.6,81,0.0,0.0,1014.5,8.2,17.6,era5
2024-07-26 07:00:00,17.9,72,0.0,0.0,1014.3,8.4,20.2,era5
2024-07-26 08:00:00,19.1,64,0.0,0.0,1014.2,8.6,22.3,era5
2024-07-26 09:00:00,20.3,57,0.0,0.0,1014.0,9.0,23.8,era5
2024-07-26 10:00:00,21.6,51,0.0,0.0,1013.8,9.5,25.2,era5
2024-07-26 11:00:00,22.6,45,0.0,0.0,1013.5,10.2,27.7,era5
2024-07-26 12:00:00,23.5,41,0.0,0.0,1013.5,11.1,29.5,era5
2024-07-26 13:00:00,24.1,38,0.0,0.0,1013.3,12.1,31.7,era5
2024-07-26 14:00:00,24.4,35,0.0,0.0,1013.0,12.9,33.5,era5
2024-07-26 15:00:00,24.6,33,0.0,0.0,1012.7,12.9,33.5,era5
2024-07-26 16:00:00,24.3,34,0.0,0.0,1012.8,13.7,34.2,era5
2024-07-26 17:00:00,24.1,34,0.0,0.0,1012.6,13.3,33.5,era5
2024-07-26 18:00:00,23.5,36,0.0,0.0,1012.5,13.7,32.4,era5
2024-07-26 19:00:00,22.5,40,0.0,0.0,1012.7,12.8,31.7,era5
2024-07-26 20:00:00,21.4,46,0.0,0.0,1012.6,10.0,28.4,era5
2024-07-26 21:00:00,19.9,52,0.0,0.0,1012.7,8.9,20.9,era5
2024-07-26 22:00:00,18.7,56,0.0,0.0,1012.8,9.2,16.9,era5
2024-07-26 23:00:00,17.9,60,0.0,0.0,1013.0,9.7,15.8,era5
2024-07-27 00:00:00,17.4,64,0.0,0.0,1013.2,9.8,16.2,era5
2024-07-27 01:00:00,16.8,70,0.0,0.0,1013.3,10.0,16.9,era5
2024-07-27 02:00:00,16.2,77,0.0,0.0,1013.7,10.9,18.4,era5
2024-07-27 03:00:00,15.5,84,0.0,0.0,1013.8,11.4,20.2,era5
2024-07-27 04:00:00,14.7,90,0.0,0.0,1014.3,12.3,22.7,era5
2024-07-27 05:00:00,15.1,87,0.0,0.0,1014.3,11.5,22.7,era5
2024-07-27 06:00:00,16.1,81,0.0,0.0,1014.4,9.7,22.7,era5
2024-07-27 07:00:00,17.2,72,0.0,0.0,1014.3,9.6,22.7,era5
2024-07-27 08:00:00,18.4,64,0.0,0.0,1014.1,10.6,26.3,era5
2024-07-27 09:00:00,19.6,58,0.0,0.0,1014.1,11.5,28.8,era5
2024-07-27 10:00:00,20.7,53,0.0,0.0,1014.1,13.0,32.4,era5
2024-07-27 11:00:00,21.5,47,0.0,0.0,1014.2,14.5,35.6,era5
2024-07-27 12:00:00,22.3,42,0.0,0.0,1014.1,15.3,37.4,era5
2024-07-27 13:00:00,22.8,39,0.0,0.0,1013.9,15.6,38.2,era5
2024-07-27 14:00:00,23.2,37,0.0,0.0,1013.7,15.5,38.2,era5
2024-07-27 15:00:00,23.4,39,0.0,0.0,1013.5,14.8,38.2,era5
2024-07-27 16:00:00,23.2,41,0.0,0.0,1013.4,13.7,34.2,era5
2024-07-27 17:00:00,22.9,42,0.0,0.0,1013.5,14.4,34.2,era5
2024-07-27 18:00:00,22.1,43,0.0,0.0,1013.6,13.8,34.9,era5
2024-07-27 19:00:00,21.2,43,0.0,0.0,1013.5,13.0,32.4,era5
2024-07-27 20:00:00,20.2,45,0.0,0.0,1013.4,11.2,29.2,era5
2024-07-27 21:00:00,18.8,47,0.0,0.0,1013.5,10.5,23.0,era5
2024-07-27 22:00:00,17.4,51,0.0,0.0,1013.5,10.5,20.9,era5
2024-07-27 23:00:00,16.6,52,0.0,0.0,1013.5,10.1,19.8,era5
2024-07-28 00:00:00,16.2,52,0.0,0.0,1013.5,9.7,18.4,era5
2024-07-28 01:00:00,15.7,53,0.0,0.0,1013.5,10.9,19.1,era5
2024-07-28 02:00:00,15.1,58,0.0,0.0,1013.8,11.6,21.2,era5
2024-07-28 03:00:00,14.4,66,0.0,0.0,1013.6,11.3,22.3,era5
2024-07-28 04:00:00,14.2,72,0.0,0.0,1014.3,10.0,22.3,era5
2024-07-28 05:00:00,14.3,72,0.0,0.0,1014.2,9.4,18.4,era5
2024-07-28 06:00:00,15.3,71,0.0,0.0,1014.4,6.9,17.6,era5
2024-07-28 07:00:00,16.5,66,0.0,0.0,1014.2,7.4,18.4,era5
2024-07-28 08:00:00,17.6,64,0.0,0.0,1013.9,7.7,20.9,era5
2024-07-28 09:00:00,18.6,62,0.0,0.0,1013.5,8.5,23.4,era5
2024-07-28 10:00:00,19.4,58,0.0,0.0,1013.3,9.2,25.6,era5
2024-07-28 11:00:00,19.9,54,0.0,0.0,1013.1,9.0,25.6,era5
2024-07-28 12:00:00,21.1,47,0.0,0.0,1012.7,8.7,25.9,era5
2024-07-28 13:00:00,21.9,43,0.0,0.0,1012.2,8.4,25.2,era5
2024-07-28 14:00:00,22.5,42,0.0,0.0,1011.9,9.2,25.9,era5
2024-07-28 15:00:00,22.5,42,0.0,0.0,1011.6,9.4,26.6,era5
2024-07-28 16:00:00,21.8,46,0.0,0.0,1012.0,9.1,24.8,era5
2024-07-28 17:00:00,21.8,45,0.0,0.0,1011.4,6.5,24.5,era5
2024-07-28 18:00:00,21.7,45,0.0,0.0,1011.2,6.5,18.7,era5
2024-07-28 19:00:00,21.3,46,0.0,0.0,1010.9,7.5,18.7,era5
2024-07-28 20:00:00,20.3,51,0.0,0.0,1010.6,5.8,18.7,era5
2024-07-28 21:00:00,19.0,71,0.0,0.0,1010.3,3.3,10.8,era5
2024-07-28 22:00:00,18.9,54,0.0,0.0,1010.3,0.8,4.7,era5
2024-07-28 23:00:00,17.3,61,0.0,0.0,1010.3,2.5,3.6,era5
2024-07-29 00:00:00,15.1,75,0.0,0.0,1010.3,5.1,6.8,era5
2024-07-29 01:00:00,14.9,73,0.0,0.0,1010.3,4.8,8.3,era5
2024-07-29 02:00:00,15.2,75,0.0,0.0,1010.1,6.1,9.4,era5
2024-07-29 03:00:00,14.8,80,0.0,0.0,1010.2,7.7,13.0,era5
2024-07-29 04:00:00,13.6,82,0.0,0.0,1010.5,8.2,13.3,era5
2024-07-29 05:00:00,13.6,85,0.0,0.0,1010.5,7.8,15.1,era5
2024-07-29 06:00:00,14.7,83,0.0,0.0,1010.7,4.6,13.3,era5
2024-07-29 07:00:00,16.3,76,0.0,0.0,1010.7,0.0,9.4,era5
2024-07-29 08:00:00,17.9,68,0.0,0.0,1010.6,0.7,7.9,era5
2024-07-29 09:00:00,19.5,61,0.0,0.0,1010.5,3.3,13.0,era5
2024-07-29 10:00:00,20.9,54,0.0,0.0,1010.7,5.7,18.4,era5
2024-07-29 11:00:00,21.7,49,0.0,0.0,1010.7,7.9,23.0,era5
2024-07-29 12:00:00,22.4,45,0.0,0.0,1010.5,10.8,28.4,era5
2024-07-29 13:00:00,22.7,38,0.0,0.0,1010.2,12.8,33.1,era5
2024-07-29 14:00:00,22.9,38,0.0,0.0,1010.2,13.8,34.2,era5
2024-07-29 15:00:00,22.4,42,0.0,0.0,1010.3,15.9,37.8,era5
2024-07-29 16:00:00,21.8,43,0.0,0.0,1010.4,17.8,43.6,era5
2024-07-29 17:00:00,21.5,43,0.0,0.0,1010.5,17.9,41.0,era5
